Doctor_Name,Specialization,Available_Timings,Available_Date,Hospital_Name,Location,Department_Size,Patient_Influx,Doctor_Ratio,Doctor_Availability
Dr. Rohit Verma,Cardiology,11,2047-03-27,Metro Hospital,Chennai,68,255,0.87,0
Dr. Rohit Verma,Cardiology,11,2047-03-28,Metro Hospital,Kolkata,76,115,1.55,1
Dr. Ravi Kumar,Cardiology,11,2047-03-29,Metro Hospital,Chennai,70,99,0.61,0
Dr. Swati Desai,Orthopedics,9,2047-03-30,Govt Health Center,Kolkata,35,190,1.75,1
Dr. Anil Mehra,Cardiology,8,2047-03-31,City Hospital,Chennai,48,307,1.92,0
Dr. Ravi Kumar,Cardiology,9,2047-04-01,Metro Hospital,Chennai,91,83,1.95,1
Dr. Anil Mehra,Cardiology,14,2047-04-02,Metro Hospital,Mumbai,12,345,1.15,0
Dr. Anil Mehra,Pediatrics,8,2047-04-03,City Hospital,Chennai,47,302,1.43,0
Dr. Ravi Kumar,Dermatology,13,2047-04-04,Govt Health Center,Kolkata,51,118,1.79,1
Dr. Swati Desai,Orthopedics,11,2047-04-05,City Hospital,Chennai,57,238,0.84,0
Dr. Anil Mehra,Cardiology,9,2047-04-06,Govt Health Center,Mumbai,98,202,0.54,0
Dr. Ravi Kumar,Pediatrics,10,2047-04-07,City Hospital,Chennai,22,252,1.08,1
Dr. Rohit Verma,Dermatology,14,2047-04-08,Metro Hospital,Kolkata,98,126,1.83,1
Dr. Rohit Verma,Dermatology,13,2047-04-09,Metro Hospital,Chennai,97,240,1.26,1
Dr. Rohit Verma,Dermatology,13,2047-04-10,Metro Hospital,Mumbai,65,77,1.3,1
Dr. Ravi Kumar,Pediatrics,15,2047-04-11,Govt Health Center,Mumbai,68,262,1.54,1
Dr. Rohit Verma,Cardiology,15,2047-04-12,City Hospital,Mumbai,72,418,1.36,0
Dr. Anil Mehra,Dermatology,13,2047-04-13,Govt Health Center,Mumbai,89,105,0.58,0
Dr. Rohit Verma,Pediatrics,8,2047-04-14,Metro Hospital,New Delhi,52,161,1.34,1
Dr. Rohit Verma,Pediatrics,17,2047-04-15,Govt Health Center,Mumbai,84,292,1.47,1
Dr. Anil Mehra,Orthopedics,14,2047-04-16,Govt Health Center,Chennai,66,203,1.46,1
Dr. Rohit Verma,Pediatrics,15,2047-04-17,Govt Health Center,Chennai,30,204,1.59,1
Dr. Anil Mehra,Dermatology,12,2047-04-18,City Hospital,Chennai,63,331,1.28,0
Dr. Rohit Verma,Dermatology,11,2047-04-19,Govt Health Center,Chennai,88,320,1.85,0
Dr. Anil Mehra,Pediatrics,14,2047-04-20,Govt Health Center,New Delhi,62,99,1.2,1
Dr. Rohit Verma,Dermatology,13,2047-04-21,Govt Health Center,New Delhi,54,439,1.28,0
Dr. Anil Mehra,Pediatrics,13,2047-04-22,Metro Hospital,New Delhi,45,117,1.67,1
Dr. Ravi Kumar,Dermatology,10,2047-04-23,Metro Hospital,Chennai,72,181,1.75,1
Dr. Anil Mehra,Orthopedics,17,2047-04-24,City Hospital,Kolkata,10,207,1.47,1
Dr. Rohit Verma,Cardiology,11,2047-04-25,Metro Hospital,Kolkata,76,382,0.69,0
Dr. Rohit Verma,Orthopedics,12,2047-04-26,City Hospital,Chennai,88,314,1,0
Dr. Swati Desai,Orthopedics,16,2047-04-27,Metro Hospital,Mumbai,42,219,0.53,0
Dr. Anil Mehra,Cardiology,15,2047-04-28,City Hospital,Mumbai,41,319,0.94,0
Dr. Ravi Kumar,Dermatology,10,2047-04-29,City Hospital,Chennai,96,269,1.36,1
Dr. Anil Mehra,Cardiology,13,2047-04-30,City Hospital,Mumbai,67,89,1.71,1
Dr. Anil Mehra,Pediatrics,17,2047-05-01,Metro Hospital,Mumbai,35,436,1.38,0
Dr. Ravi Kumar,Cardiology,8,2047-05-02,Govt Health Center,Kolkata,70,474,0.56,0
Dr. Anil Mehra,Orthopedics,10,2047-05-03,Metro Hospital,Chennai,26,338,0.89,0
Dr. Ravi Kumar,Cardiology,17,2047-05-04,Govt Health Center,New Delhi,82,128,1.37,1
Dr. Ravi Kumar,Dermatology,14,2047-05-05,Metro Hospital,Kolkata,78,288,1.56,1
Dr. Anil Mehra,Orthopedics,14,2047-05-06,Govt Health Center,Chennai,38,109,1.8,1
Dr. Anil Mehra,Pediatrics,9,2047-05-07,Metro Hospital,Chennai,72,369,1.95,0
Dr. Rohit Verma,Dermatology,10,2047-05-08,City Hospital,Kolkata,15,367,1.84,0
Dr. Rohit Verma,Orthopedics,14,2047-05-09,City Hospital,Mumbai,68,384,1.2,0
Dr. Swati Desai,Pediatrics,13,2047-05-10,City Hospital,Mumbai,30,440,1.62,0
Dr. Swati Desai,Dermatology,14,2047-05-11,Govt Health Center,Kolkata,54,286,0.86,0
Dr. Anil Mehra,Pediatrics,17,2047-05-12,Govt Health Center,Chennai,54,125,0.6,0
Dr. Ravi Kumar,Cardiology,16,2047-05-13,City Hospital,New Delhi,96,355,0.58,0
Dr. Swati Desai,Cardiology,15,2047-05-14,Govt Health Center,Chennai,44,88,0.86,0
Dr. Anil Mehra,Pediatrics,13,2047-05-15,City Hospital,New Delhi,61,248,0.56,0
Dr. Swati Desai,Cardiology,11,2047-05-16,Metro Hospital,New Delhi,55,480,1.78,0
Dr. Ravi Kumar,Pediatrics,17,2047-05-17,Govt Health Center,Chennai,75,154,1.23,1
Dr. Anil Mehra,Dermatology,16,2047-05-18,Govt Health Center,Chennai,66,119,1.72,1
Dr. Ravi Kumar,Orthopedics,14,2047-05-19,Metro Hospital,Chennai,51,331,1.91,0
Dr. Anil Mehra,Pediatrics,12,2047-05-20,Govt Health Center,New Delhi,82,107,1.99,1
Dr. Swati Desai,Orthopedics,9,2047-05-21,Govt Health Center,Mumbai,86,378,1.91,0
Dr. Rohit Verma,Orthopedics,16,2047-05-22,Govt Health Center,New Delhi,25,228,1.57,1
Dr. Swati Desai,Pediatrics,14,2047-05-23,Metro Hospital,New Delhi,14,357,1.16,0
Dr. Swati Desai,Cardiology,16,2047-05-24,City Hospital,New Delhi,10,271,1.4,1
Dr. Rohit Verma,Dermatology,16,2047-05-25,City Hospital,Kolkata,31,193,1.72,1
Dr. Rohit Verma,Orthopedics,17,2047-05-26,Metro Hospital,Mumbai,57,353,1.85,0
Dr. Anil Mehra,Dermatology,12,2047-05-27,Metro Hospital,New Delhi,35,76,1.93,1
Dr. Anil Mehra,Orthopedics,14,2047-05-28,Metro Hospital,New Delhi,43,210,1.6,1
Dr. Ravi Kumar,Pediatrics,12,2047-05-29,City Hospital,Kolkata,67,200,1.31,1
Dr. Ravi Kumar,Cardiology,10,2047-05-30,Metro Hospital,New Delhi,94,222,1.95,1
Dr. Swati Desai,Dermatology,17,2047-05-31,City Hospital,Mumbai,16,260,1.94,1
Dr. Rohit Verma,Orthopedics,15,2047-06-01,Metro Hospital,New Delhi,34,405,1.22,0
Dr. Ravi Kumar,Pediatrics,15,2047-06-02,Govt Health Center,Mumbai,66,71,1.47,1
Dr. Swati Desai,Pediatrics,16,2047-06-03,City Hospital,Mumbai,21,347,1.71,0
Dr. Rohit Verma,Orthopedics,13,2047-06-04,City Hospital,Chennai,40,414,1.15,0
Dr. Anil Mehra,Orthopedics,9,2047-06-05,Metro Hospital,Kolkata,36,82,1.74,1
Dr. Swati Desai,Orthopedics,10,2047-06-06,Govt Health Center,Kolkata,95,158,0.67,0
Dr. Anil Mehra,Cardiology,17,2047-06-07,City Hospital,Kolkata,43,443,1.22,0
Dr. Ravi Kumar,Orthopedics,13,2047-06-08,Metro Hospital,Chennai,90,96,1.22,1
Dr. Ravi Kumar,Orthopedics,8,2047-06-09,Govt Health Center,Chennai,84,145,1.53,1
Dr. Rohit Verma,Cardiology,9,2047-06-10,City Hospital,Mumbai,43,174,0.67,0
Dr. Swati Desai,Pediatrics,15,2047-06-11,Metro Hospital,Kolkata,46,384,0.65,0
Dr. Anil Mehra,Orthopedics,15,2047-06-12,Govt Health Center,Chennai,67,344,1.85,0
Dr. Rohit Verma,Dermatology,13,2047-06-13,City Hospital,Chennai,69,427,0.96,0
Dr. Ravi Kumar,Pediatrics,10,2047-06-14,City Hospital,Chennai,35,351,0.99,0
Dr. Ravi Kumar,Dermatology,9,2047-06-15,Govt Health Center,Mumbai,54,377,1.67,0
Dr. Swati Desai,Orthopedics,13,2047-06-16,Metro Hospital,New Delhi,54,356,1.12,0
Dr. Anil Mehra,Cardiology,8,2047-06-17,Metro Hospital,Chennai,41,74,1.75,1
Dr. Swati Desai,Cardiology,17,2047-06-18,Govt Health Center,Chennai,78,131,1.1,1
Dr. Anil Mehra,Cardiology,13,2047-06-19,City Hospital,Chennai,93,448,1.64,0
Dr. Anil Mehra,Orthopedics,16,2047-06-20,Govt Health Center,Kolkata,80,107,1.29,1
Dr. Swati Desai,Orthopedics,14,2047-06-21,Govt Health Center,Kolkata,32,492,1.9,0
Dr. Rohit Verma,Dermatology,16,2047-06-22,Govt Health Center,Chennai,74,75,0.99,0
Dr. Swati Desai,Cardiology,9,2047-06-23,City Hospital,Mumbai,48,346,1.04,0
Dr. Swati Desai,Orthopedics,12,2047-06-24,Govt Health Center,New Delhi,76,93,1.95,1
Dr. Ravi Kumar,Pediatrics,16,2047-06-25,Govt Health Center,Kolkata,54,134,1.61,1
Dr. Ravi Kumar,Orthopedics,14,2047-06-26,City Hospital,New Delhi,76,71,1.66,1
Dr. Swati Desai,Orthopedics,16,2047-06-27,City Hospital,Chennai,72,415,0.94,0
Dr. Swati Desai,Pediatrics,13,2047-06-28,Govt Health Center,Kolkata,79,275,1.3,1
Dr. Ravi Kumar,Cardiology,14,2047-06-29,Metro Hospital,New Delhi,63,86,0.97,0
Dr. Anil Mehra,Pediatrics,17,2047-06-30,Govt Health Center,Chennai,36,423,0.89,0
Dr. Swati Desai,Cardiology,12,2047-07-01,City Hospital,Kolkata,88,150,1.3,1
Dr. Rohit Verma,Pediatrics,13,2047-07-02,City Hospital,Chennai,45,191,1.98,1
Dr. Rohit Verma,Dermatology,8,2047-07-03,City Hospital,Kolkata,14,53,0.82,0
Dr. Rohit Verma,Cardiology,8,2047-07-04,Metro Hospital,New Delhi,76,73,0.86,0
Dr. Swati Desai,Orthopedics,9,2047-07-05,City Hospital,New Delhi,60,499,0.86,0
Dr. Anil Mehra,Dermatology,11,2047-07-06,Metro Hospital,Kolkata,98,240,1.69,1
Dr. Anil Mehra,Cardiology,16,2047-07-07,City Hospital,Mumbai,41,370,1.27,0
Dr. Ravi Kumar,Cardiology,14,2047-07-08,City Hospital,Chennai,30,371,1.08,0
Dr. Swati Desai,Cardiology,13,2047-07-09,Govt Health Center,New Delhi,26,318,1.77,0
Dr. Anil Mehra,Pediatrics,8,2047-07-10,Metro Hospital,Mumbai,82,76,0.95,0
Dr. Swati Desai,Cardiology,12,2047-07-11,Govt Health Center,Kolkata,35,421,1.09,0
Dr. Ravi Kumar,Orthopedics,11,2047-07-12,Metro Hospital,New Delhi,31,130,0.61,0
Dr. Ravi Kumar,Cardiology,12,2047-07-13,City Hospital,New Delhi,50,170,0.68,0
Dr. Ravi Kumar,Orthopedics,16,2047-07-14,City Hospital,Chennai,68,414,0.71,0
Dr. Rohit Verma,Orthopedics,10,2047-07-15,Metro Hospital,Mumbai,96,450,1.02,0
Dr. Swati Desai,Orthopedics,11,2047-07-16,Govt Health Center,Chennai,84,118,1.29,1
Dr. Ravi Kumar,Dermatology,15,2047-07-17,Metro Hospital,Kolkata,19,362,0.5,0
Dr. Swati Desai,Orthopedics,10,2047-07-18,Metro Hospital,New Delhi,96,121,0.78,0
Dr. Rohit Verma,Pediatrics,10,2047-07-19,Metro Hospital,Mumbai,14,295,0.76,0
Dr. Rohit Verma,Cardiology,16,2047-07-20,City Hospital,Chennai,64,295,0.88,0
Dr. Ravi Kumar,Pediatrics,12,2047-07-21,Metro Hospital,Mumbai,35,302,0.75,0
Dr. Ravi Kumar,Dermatology,17,2047-07-22,City Hospital,Kolkata,13,413,0.79,0
Dr. Anil Mehra,Cardiology,8,2047-07-23,Govt Health Center,New Delhi,36,122,1.98,1
Dr. Swati Desai,Orthopedics,14,2047-07-24,City Hospital,Mumbai,67,323,1.39,0
Dr. Ravi Kumar,Cardiology,14,2047-07-25,Govt Health Center,Kolkata,12,65,1.64,1
Dr. Anil Mehra,Dermatology,13,2047-07-26,Govt Health Center,Kolkata,59,228,1.73,1
Dr. Swati Desai,Dermatology,13,2047-07-27,Govt Health Center,New Delhi,35,401,1.5,0
Dr. Ravi Kumar,Pediatrics,10,2047-07-28,City Hospital,Chennai,27,89,1.56,1
Dr. Anil Mehra,Cardiology,10,2047-07-29,Metro Hospital,New Delhi,16,88,1.45,1
Dr. Anil Mehra,Cardiology,17,2047-07-30,City Hospital,New Delhi,54,105,1.47,1
Dr. Swati Desai,Cardiology,16,2047-07-31,Govt Health Center,Mumbai,22,422,1.89,0
Dr. Anil Mehra,Pediatrics,8,2047-08-01,Metro Hospital,Mumbai,15,282,0.78,0
Dr. Swati Desai,Dermatology,14,2047-08-02,City Hospital,Chennai,44,103,0.91,0
Dr. Swati Desai,Orthopedics,17,2047-08-03,Govt Health Center,Kolkata,62,221,0.64,0
Dr. Swati Desai,Cardiology,14,2047-08-04,Govt Health Center,Mumbai,77,351,1.76,0
Dr. Rohit Verma,Pediatrics,15,2047-08-05,Metro Hospital,Chennai,51,465,1.17,0
Dr. Anil Mehra,Pediatrics,13,2047-08-06,City Hospital,New Delhi,13,481,1.86,0
Dr. Swati Desai,Orthopedics,15,2047-08-07,Metro Hospital,Kolkata,69,238,1.12,1
Dr. Ravi Kumar,Dermatology,8,2047-08-08,Metro Hospital,New Delhi,54,499,1.16,0
Dr. Rohit Verma,Cardiology,8,2047-08-09,Metro Hospital,Kolkata,81,471,1.17,0
Dr. Rohit Verma,Cardiology,16,2047-08-10,Metro Hospital,Mumbai,84,92,1.42,1
Dr. Anil Mehra,Pediatrics,11,2047-08-11,City Hospital,New Delhi,75,53,1.65,1
Dr. Swati Desai,Dermatology,10,2047-08-12,Metro Hospital,New Delhi,91,310,1.03,0
Dr. Anil Mehra,Cardiology,13,2047-08-13,Govt Health Center,Kolkata,91,418,1.45,0
Dr. Rohit Verma,Orthopedics,17,2047-08-14,Govt Health Center,Chennai,31,107,0.81,0
Dr. Swati Desai,Dermatology,16,2047-08-15,Govt Health Center,Kolkata,21,86,1.33,1
Dr. Ravi Kumar,Dermatology,17,2047-08-16,Metro Hospital,Mumbai,90,459,1.32,0
Dr. Swati Desai,Pediatrics,11,2047-08-17,Govt Health Center,Chennai,60,284,1.83,1
Dr. Rohit Verma,Pediatrics,16,2047-08-18,City Hospital,New Delhi,26,314,1.84,0
Dr. Ravi Kumar,Cardiology,12,2047-08-19,Metro Hospital,New Delhi,45,64,1.23,1
Dr. Swati Desai,Pediatrics,14,2047-08-20,Metro Hospital,New Delhi,58,137,0.54,0
Dr. Ravi Kumar,Dermatology,10,2047-08-21,Metro Hospital,Mumbai,25,148,1.77,1
Dr. Ravi Kumar,Cardiology,10,2047-08-22,City Hospital,New Delhi,84,154,0.5,0
Dr. Rohit Verma,Cardiology,10,2047-08-23,Metro Hospital,New Delhi,53,266,1.22,1
Dr. Ravi Kumar,Dermatology,15,2047-08-24,Metro Hospital,Chennai,31,459,0.53,0
Dr. Anil Mehra,Cardiology,13,2047-08-25,Govt Health Center,Mumbai,17,240,1.03,1
Dr. Rohit Verma,Orthopedics,16,2047-08-26,Govt Health Center,New Delhi,27,264,1.46,1
Dr. Anil Mehra,Orthopedics,16,2047-08-27,Metro Hospital,Chennai,89,247,1.06,1
Dr. Ravi Kumar,Cardiology,15,2047-08-28,City Hospital,New Delhi,93,154,1.89,1
Dr. Anil Mehra,Pediatrics,8,2047-08-29,Govt Health Center,Chennai,81,76,1.46,1
Dr. Swati Desai,Orthopedics,13,2047-08-30,Metro Hospital,New Delhi,47,231,1.47,1
Dr. Ravi Kumar,Cardiology,11,2047-08-31,Govt Health Center,Mumbai,38,132,1.06,1
Dr. Swati Desai,Orthopedics,11,2047-09-01,Govt Health Center,Kolkata,86,208,0.56,0
Dr. Anil Mehra,Pediatrics,10,2047-09-02,City Hospital,Mumbai,90,279,1.61,1
Dr. Swati Desai,Dermatology,16,2047-09-03,Metro Hospital,Chennai,90,284,1.57,1
Dr. Ravi Kumar,Cardiology,9,2047-09-04,Govt Health Center,New Delhi,82,337,1.3,0
Dr. Swati Desai,Cardiology,8,2047-09-05,Metro Hospital,Mumbai,11,435,1.12,0
Dr. Anil Mehra,Cardiology,17,2047-09-06,City Hospital,New Delhi,68,67,1.31,1
Dr. Anil Mehra,Cardiology,10,2047-09-07,City Hospital,Mumbai,51,333,1.62,0
Dr. Anil Mehra,Cardiology,11,2047-09-08,Govt Health Center,Chennai,97,120,1.57,1
Dr. Ravi Kumar,Cardiology,11,2047-09-09,City Hospital,Kolkata,30,264,1.49,1
Dr. Anil Mehra,Pediatrics,13,2047-09-10,Govt Health Center,Mumbai,11,166,1.86,1
Dr. Ravi Kumar,Dermatology,8,2047-09-11,Metro Hospital,New Delhi,14,149,1.41,1
Dr. Swati Desai,Pediatrics,8,2047-09-12,Govt Health Center,New Delhi,26,137,0.52,0
Dr. Anil Mehra,Pediatrics,9,2047-09-13,Govt Health Center,New Delhi,33,397,1.43,0
Dr. Swati Desai,Dermatology,11,2047-09-14,City Hospital,Chennai,17,202,1.42,1
Dr. Rohit Verma,Pediatrics,14,2047-09-15,Metro Hospital,Chennai,39,344,0.6,0
Dr. Swati Desai,Orthopedics,13,2047-09-16,Metro Hospital,Kolkata,59,226,1.14,1
Dr. Rohit Verma,Pediatrics,16,2047-09-17,Govt Health Center,New Delhi,31,181,1.48,1
Dr. Swati Desai,Cardiology,14,2047-09-18,Metro Hospital,Kolkata,68,357,1.56,0
Dr. Ravi Kumar,Orthopedics,12,2047-09-19,Metro Hospital,New Delhi,33,171,1.84,1
Dr. Swati Desai,Orthopedics,13,2047-09-20,Govt Health Center,Mumbai,35,260,1.76,1
Dr. Ravi Kumar,Dermatology,17,2047-09-21,Govt Health Center,Mumbai,70,117,0.67,0
Dr. Ravi Kumar,Pediatrics,16,2047-09-22,Metro Hospital,Mumbai,17,106,1.41,1
Dr. Anil Mehra,Pediatrics,8,2047-09-23,Govt Health Center,New Delhi,21,62,1.39,1
Dr. Ravi Kumar,Orthopedics,16,2047-09-24,City Hospital,Mumbai,23,242,0.96,0
Dr. Rohit Verma,Pediatrics,13,2047-09-25,Metro Hospital,New Delhi,39,112,0.78,0
Dr. Anil Mehra,Pediatrics,11,2047-09-26,Govt Health Center,Kolkata,64,376,0.8,0
Dr. Anil Mehra,Dermatology,12,2047-09-27,Metro Hospital,Chennai,70,202,0.77,0
Dr. Swati Desai,Orthopedics,8,2047-09-28,Metro Hospital,Mumbai,71,72,1.71,1
Dr. Ravi Kumar,Cardiology,14,2047-09-29,City Hospital,New Delhi,40,79,0.72,0
Dr. Ravi Kumar,Orthopedics,15,2047-09-30,City Hospital,New Delhi,36,418,0.9,0
Dr. Rohit Verma,Dermatology,12,2047-10-01,Metro Hospital,Kolkata,10,238,0.83,0
Dr. Swati Desai,Dermatology,9,2047-10-02,City Hospital,Kolkata,50,440,1.57,0
Dr. Swati Desai,Dermatology,15,2047-10-03,Govt Health Center,Chennai,23,359,0.74,0
Dr. Anil Mehra,Pediatrics,17,2047-10-04,Metro Hospital,Kolkata,83,158,0.54,0
Dr. Anil Mehra,Orthopedics,14,2047-10-05,City Hospital,Chennai,59,450,1.06,0
Dr. Anil Mehra,Pediatrics,17,2047-10-06,Metro Hospital,Chennai,51,402,0.96,0
Dr. Rohit Verma,Pediatrics,16,2047-10-07,Metro Hospital,Kolkata,80,109,1.1,1
Dr. Rohit Verma,Orthopedics,11,2047-10-08,Govt Health Center,Chennai,49,115,1.63,1
Dr. Anil Mehra,Dermatology,16,2047-10-09,Govt Health Center,Mumbai,23,215,0.52,0
Dr. Swati Desai,Cardiology,11,2047-10-10,Govt Health Center,Chennai,20,190,0.56,0
Dr. Rohit Verma,Cardiology,10,2047-10-11,City Hospital,New Delhi,72,101,0.88,0
Dr. Swati Desai,Orthopedics,10,2047-10-12,City Hospital,New Delhi,58,229,1.83,1
Dr. Swati Desai,Orthopedics,17,2047-10-13,City Hospital,New Delhi,46,81,0.75,0
Dr. Ravi Kumar,Dermatology,9,2047-10-14,Govt Health Center,Kolkata,19,263,2,1
Dr. Anil Mehra,Orthopedics,17,2047-10-15,Metro Hospital,New Delhi,63,314,1.71,0
Dr. Ravi Kumar,Orthopedics,10,2047-10-16,Govt Health Center,Kolkata,16,66,1.18,1
Dr. Anil Mehra,Dermatology,15,2047-10-17,City Hospital,New Delhi,90,175,1.62,1
Dr. Anil Mehra,Dermatology,15,2047-10-18,City Hospital,Chennai,21,131,1.28,1
Dr. Swati Desai,Pediatrics,9,2047-10-19,City Hospital,Kolkata,64,89,1.35,1
Dr. Anil Mehra,Orthopedics,9,2047-10-20,Govt Health Center,New Delhi,45,153,1.37,1
Dr. Swati Desai,Cardiology,9,2047-10-21,City Hospital,Chennai,16,268,1.47,1
Dr. Swati Desai,Orthopedics,17,2047-10-22,Govt Health Center,Kolkata,33,231,0.59,0
Dr. Anil Mehra,Cardiology,14,2047-10-23,Metro Hospital,Chennai,43,433,1.42,0
Dr. Swati Desai,Cardiology,13,2047-10-24,Govt Health Center,Chennai,74,487,1.58,0
Dr. Swati Desai,Cardiology,8,2047-10-25,City Hospital,Chennai,38,205,0.97,0
Dr. Swati Desai,Pediatrics,9,2047-10-26,Metro Hospital,Kolkata,35,227,1.97,1
Dr. Rohit Verma,Dermatology,8,2047-10-27,City Hospital,Kolkata,83,67,0.72,0
Dr. Swati Desai,Dermatology,14,2047-10-28,Metro Hospital,Mumbai,74,190,1.87,1
Dr. Rohit Verma,Pediatrics,13,2047-10-29,City Hospital,Mumbai,54,210,1.51,1
Dr. Rohit Verma,Dermatology,9,2047-10-30,Govt Health Center,Mumbai,26,448,1.5,0
Dr. Swati Desai,Pediatrics,9,2047-10-31,City Hospital,Mumbai,45,263,1.81,1
Dr. Swati Desai,Orthopedics,9,2047-11-01,Govt Health Center,Kolkata,82,471,1.75,0
Dr. Rohit Verma,Pediatrics,15,2047-11-02,Govt Health Center,Mumbai,72,271,1.02,1
Dr. Rohit Verma,Dermatology,14,2047-11-03,Metro Hospital,New Delhi,32,311,1.56,0
Dr. Swati Desai,Dermatology,8,2047-11-04,Govt Health Center,Mumbai,75,94,0.58,0
Dr. Swati Desai,Orthopedics,11,2047-11-05,Govt Health Center,New Delhi,91,236,1.2,1
Dr. Anil Mehra,Pediatrics,11,2047-11-06,Govt Health Center,New Delhi,51,403,1.91,0
Dr. Rohit Verma,Orthopedics,14,2047-11-07,Metro Hospital,Chennai,80,424,0.91,0
Dr. Rohit Verma,Cardiology,9,2047-11-08,City Hospital,Chennai,84,290,0.57,0
Dr. Anil Mehra,Pediatrics,11,2047-11-09,City Hospital,Chennai,80,274,1.37,1
Dr. Rohit Verma,Orthopedics,8,2047-11-10,Govt Health Center,Mumbai,52,383,1.03,0
Dr. Ravi Kumar,Orthopedics,11,2047-11-11,Govt Health Center,Kolkata,97,97,1.07,1
Dr. Rohit Verma,Dermatology,8,2047-11-12,City Hospital,New Delhi,64,160,1.37,1
Dr. Anil Mehra,Pediatrics,9,2047-11-13,Govt Health Center,Kolkata,65,474,1.43,0
Dr. Ravi Kumar,Cardiology,9,2047-11-14,City Hospital,Kolkata,88,132,1.16,1
Dr. Swati Desai,Cardiology,17,2047-11-15,Metro Hospital,Mumbai,40,153,1.26,1
Dr. Anil Mehra,Pediatrics,10,2047-11-16,Govt Health Center,Kolkata,92,123,1.99,1
Dr. Anil Mehra,Pediatrics,15,2047-11-17,Govt Health Center,Kolkata,65,104,1.94,1
Dr. Swati Desai,Orthopedics,13,2047-11-18,City Hospital,Chennai,83,366,1.56,0
Dr. Anil Mehra,Dermatology,13,2047-11-19,City Hospital,Chennai,57,51,0.74,0
Dr. Rohit Verma,Dermatology,16,2047-11-20,Metro Hospital,New Delhi,61,291,1.04,1
Dr. Swati Desai,Dermatology,15,2047-11-21,Govt Health Center,New Delhi,81,421,1.82,0
Dr. Anil Mehra,Pediatrics,9,2047-11-22,City Hospital,Chennai,10,307,1.14,0
Dr. Swati Desai,Dermatology,13,2047-11-23,Metro Hospital,Mumbai,11,381,1.93,0
Dr. Swati Desai,Orthopedics,8,2047-11-24,City Hospital,Mumbai,51,59,1.23,1
Dr. Swati Desai,Pediatrics,16,2047-11-25,City Hospital,New Delhi,83,125,1.79,1
Dr. Ravi Kumar,Pediatrics,11,2047-11-26,Metro Hospital,Chennai,18,472,0.55,0
Dr. Anil Mehra,Dermatology,11,2047-11-27,Metro Hospital,Mumbai,40,307,1.15,0
Dr. Ravi Kumar,Cardiology,16,2047-11-28,Metro Hospital,Kolkata,11,170,1.55,1
Dr. Anil Mehra,Cardiology,10,2047-11-29,Metro Hospital,New Delhi,33,370,1.8,0
Dr. Rohit Verma,Orthopedics,12,2047-11-30,Metro Hospital,New Delhi,52,499,1.41,0
Dr. Rohit Verma,Dermatology,8,2047-12-01,Metro Hospital,Kolkata,79,264,0.76,0
Dr. Rohit Verma,Dermatology,13,2047-12-02,Govt Health Center,Kolkata,81,294,1.83,1
Dr. Anil Mehra,Pediatrics,10,2047-12-03,Metro Hospital,New Delhi,98,386,1.36,0
Dr. Swati Desai,Pediatrics,8,2047-12-04,Govt Health Center,Kolkata,52,229,0.66,0
Dr. Swati Desai,Dermatology,17,2047-12-05,City Hospital,Mumbai,60,390,1.2,0
Dr. Ravi Kumar,Pediatrics,13,2047-12-06,City Hospital,New Delhi,98,349,1.55,0
Dr. Ravi Kumar,Dermatology,17,2047-12-07,Metro Hospital,Mumbai,55,339,1.18,0
Dr. Rohit Verma,Orthopedics,9,2047-12-08,City Hospital,New Delhi,84,122,1.81,1
Dr. Ravi Kumar,Pediatrics,15,2047-12-09,Metro Hospital,Mumbai,10,258,1.14,1
Dr. Anil Mehra,Dermatology,9,2047-12-10,Metro Hospital,Chennai,96,290,1.38,1
Dr. Anil Mehra,Pediatrics,11,2047-12-11,Govt Health Center,Mumbai,76,411,0.82,0
Dr. Ravi Kumar,Orthopedics,10,2047-12-12,City Hospital,Kolkata,10,222,1.27,1
Dr. Ravi Kumar,Pediatrics,16,2047-12-13,Metro Hospital,Chennai,72,465,0.83,0
Dr. Ravi Kumar,Dermatology,9,2047-12-14,City Hospital,New Delhi,85,54,0.84,0
Dr. Ravi Kumar,Pediatrics,10,2047-12-15,Govt Health Center,Mumbai,71,415,0.92,0
Dr. Rohit Verma,Pediatrics,14,2047-12-16,City Hospital,New Delhi,70,266,0.57,0
Dr. Rohit Verma,Dermatology,11,2047-12-17,Govt Health Center,Chennai,49,263,0.74,0
Dr. Ravi Kumar,Cardiology,13,2047-12-18,Govt Health Center,Kolkata,38,496,1.14,0
Dr. Anil Mehra,Pediatrics,10,2047-12-19,Govt Health Center,Kolkata,44,374,0.7,0
Dr. Rohit Verma,Pediatrics,8,2047-12-20,Metro Hospital,Kolkata,94,359,0.7,0
Dr. Anil Mehra,Orthopedics,13,2047-12-21,Metro Hospital,New Delhi,20,87,1.95,1
Dr. Swati Desai,Cardiology,11,2047-12-22,City Hospital,Kolkata,99,442,1.14,0
Dr. Anil Mehra,Orthopedics,9,2047-12-23,Metro Hospital,Kolkata,20,110,1.11,1
Dr. Ravi Kumar,Dermatology,14,2047-12-24,Metro Hospital,New Delhi,72,144,0.9,0
Dr. Swati Desai,Dermatology,17,2047-12-25,City Hospital,New Delhi,78,282,1.27,1
Dr. Rohit Verma,Orthopedics,12,2047-12-26,Govt Health Center,Chennai,65,326,1.39,0
